WHOREGION,FLUSEASON,HEMISPHERE,ITZ,COUNTRY_CODE,COUNTRY_AREA_TERRITORY,ISO_WEEKSTARTDATE,ISO_YEAR,ISO_WEEK,MMWR_WEEKSTARTDATE,MMWR_YEAR,MMWR_WEEK,ORIGIN_SOURCE,SPEC_PROCESSED_NB,SPEC_RECEIVED_NB,AH1N12009,AH1,AH3,AH5,AH7N9,ANOTSUBTYPED,ANOTSUBTYPABLE,AOTHER_SUBTYPE,AOTHER_SUBTYPE_DETAILS,INF_A,BVIC_2DEL,BVIC_3DEL,BVIC_NODEL,BVIC_DELUNK,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE,ILI_ACTIVITY,ADENO,BOCA,HUMAN_CORONA,METAPNEUMO,PARAINFLUENZA,RHINO,RSV_PROCESSED,RSV,OTHERRESPVIRUS,OTHER_RESPVIRUS_DETAILS,LAB_RESULT_COMMENT,WCR_COMMENT,ISO2,ISOYW,MMWRYW,PSOURCE_SUBTYPE_INF,PSOURCE_PPOS_INF,PSOURCE_RSV
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2000-11-20,2000,47,2000-11-19,2000,47,NOTDEFINED,9.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,"4113 ARD cases-PHCs/hospitals,Pune(Nov.), 1 influenza B was identiifed by CDC as B/Sichuan/379/99-like strain",IN,200047,200047,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2000-11-27,2000,48,2000-11-26,2000,48,NOTDEFINED,6.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,sporadic activity,IN,200048,200048,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2000-12-04,2000,49,2000-12-03,2000,49,NOTDEFINED,2.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,sporadic activity,IN,200049,200049,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2000-12-11,2000,50,2000-12-10,2000,50,NOTDEFINED,0.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,no activity during the month of December,IN,200050,200050,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2000-12-25,2000,52,2000-12-24,2000,52,NOTDEFINED,6.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,sporadic activity,IN,200052,200052,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-01-01,2001,1,2000-12-31,2001,1,NOTDEFINED,11.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,sporadic B virus isolate,IN,200101,200101,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-01-08,2001,2,2001-01-07,2001,2,NOTDEFINED,3.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,sporadic activity,IN,200102,200102,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-01-15,2001,3,2001-01-14,2001,3,NOTDEFINED,6.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,sporadic activity,IN,200103,200103,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-01-22,2001,4,2001-01-21,2001,4,NOTDEFINED,3.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,no activity during the month of January,IN,200104,200104,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-01-29,2001,5,2001-01-28,2001,5,NOTDEFINED,3.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,Sporadic activity.,IN,200105,200105,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-02-05,2001,6,2001-02-04,2001,6,NOTDEFINED,2.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,Sporadic activity.,IN,200106,200106,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-02-12,2001,7,2001-02-11,2001,7,NOTDEFINED,2.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,Sporadic activity.,IN,200107,200107,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-02-19,2001,8,2001-02-18,2001,8,NOTDEFINED,4.0,,,,,,,0.0,,,,0.0,,,,,,0.0,0.0,,,3.0,,,,,,,,,,,,no influenza activity detected in February ,IN,200108,200108,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-02-26,2001,9,2001-02-25,2001,9,NOTDEFINED,0.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,Sporadic activity.,IN,200109,200109,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-03-05,2001,10,2001-03-04,2001,10,NOTDEFINED,4.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,Sporadic activity.,IN,200110,200110,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-03-12,2001,11,2001-03-11,2001,11,NOTDEFINED,2.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,Sporadic activity.,IN,200111,200111,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-03-19,2001,12,2001-03-18,2001,12,NOTDEFINED,0.0,,,,,,,0.0,,,,0.0,,,,,,0.0,0.0,,,3.0,,,,,,,,,,,,no influenza activity detected in March,IN,200112,200112,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-03-26,2001,13,2001-03-25,2001,13,NOTDEFINED,0.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,Sporadic activity.,IN,200113,200113,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-04-02,2001,14,2001-04-01,2001,14,NOTDEFINED,0.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,Sporadic activity.,IN,200114,200114,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-04-09,2001,15,2001-04-08,2001,15,NOTDEFINED,0.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,Sporadic activity.,IN,200115,200115,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-04-16,2001,16,2001-04-15,2001,16,NOTDEFINED,0.0,,,,,,,0.0,,,,0.0,,,,,,0.0,0.0,,,3.0,,,,,,,,,,,,Sporadic activity.,IN,200116,200116,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-04-23,2001,17,2001-04-22,2001,17,NOTDEFINED,0.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,"3806 ARD cases-PHCs/hospitals,Pune(April)",IN,200117,200117,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-04-30,2001,18,2001-04-29,2001,18,NOTDEFINED,0.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,Sporadic activity.,IN,200118,200118,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-05-07,2001,19,2001-05-06,2001,19,NOTDEFINED,4.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,Sporadic activity.,IN,200119,200119,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-05-14,2001,20,2001-05-13,2001,20,NOTDEFINED,6.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,Sporadic activity.,IN,200120,200120,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-05-21,2001,21,2001-05-20,2001,21,NOTDEFINED,0.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,no influenza activity detected in May,IN,200121,200121,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-05-28,2001,22,2001-05-27,2001,22,NOTDEFINED,3.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,Sporadic activity.,IN,200122,200122,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-06-04,2001,23,2001-06-03,2001,23,NOTDEFINED,0.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,Sporadic activity.,IN,200123,200123,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-06-11,2001,24,2001-06-10,2001,24,NOTDEFINED,11.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,Sporadic activity.,IN,200124,200124,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-06-18,2001,25,2001-06-17,2001,25,NOTDEFINED,7.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,"6047 ARD cases-PHCs/hospitals,Pune(June)
",IN,200125,200125,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-06-25,2001,26,2001-06-24,2001,26,NOTDEFINED,17.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,Sporadic activity.,IN,200126,200126,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-07-02,2001,27,2001-07-01,2001,27,NOTDEFINED,20.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,Sporadic activity.,IN,200127,200127,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-07-09,2001,28,2001-07-08,2001,28,NOTDEFINED,26.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,Sporadic activity.,IN,200128,200128,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-07-16,2001,29,2001-07-15,2001,29,NOTDEFINED,17.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,"5347 ARD cases-PHCs/hospitals,Pune(July)
",IN,200129,200129,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-07-23,2001,30,2001-07-22,2001,30,NOTDEFINED,19.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,Sporadic activity.,IN,200130,200130,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-07-30,2001,31,2001-07-29,2001,31,NOTDEFINED,16.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,Sporadic activity.,IN,200131,200131,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-08-06,2001,32,2001-08-05,2001,32,NOTDEFINED,7.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,Sporadic activity.,IN,200132,200132,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-08-13,2001,33,2001-08-12,2001,33,NOTDEFINED,14.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,Sporadic activity.,IN,200133,200133,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-08-20,2001,34,2001-08-19,2001,34,NOTDEFINED,4.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,"9685 ARD cases-PHCs/hospitals,Pune(Aug)
",IN,200134,200134,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-09-24,2001,39,2001-09-23,2001,39,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,no activity,IN,200139,200139,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-10-01,2001,40,2001-09-30,2001,40,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,no activity,IN,200140,200140,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-10-08,2001,41,2001-10-07,2001,41,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,no activity,IN,200141,200141,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-10-15,2001,42,2001-10-14,2001,42,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,no activity,IN,200142,200142,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-10-22,2001,43,2001-10-21,2001,43,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,no activity,IN,200143,200143,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-11-19,2001,47,2001-11-18,2001,47,NOTDEFINED,,,,,,,,0.0,,,,0.0,,,,,,0.0,0.0,,,2.0,,,,,,,,,,,,No influenza activity,IN,200147,200147,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-12-17,2001,51,2001-12-16,2001,51,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,no influenza activity detected so far,IN,200151,200151,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-12-24,2001,52,2001-12-23,2001,52,NOTDEFINED,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,3.0,,,,,,,,,,,,,IN,200152,200152,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2001-12-31,2002,1,2001-12-30,2002,1,NOTDEFINED,11.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,3.0,,,,,,,,,,,,,IN,200201,200201,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-01-07,2002,2,2002-01-06,2002,2,NOTDEFINED,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,3.0,,,,,,,,,,,,,IN,200202,200202,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-01-14,2002,3,2002-01-13,2002,3,NOTDEFINED,8.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,3.0,,,,,,,,,,,,7747 ARD cases Jan 2002. ,IN,200203,200203,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-01-21,2002,4,2002-01-20,2002,4,NOTDEFINED,18.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,1.0,1.0,1.0,,4.0,,,,,,,,,,,,no influenza activity has been detected in January,IN,200204,200204,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-01-28,2002,5,2002-01-27,2002,5,NOTDEFINED,16.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,4.0,4.0,4.0,,4.0,,,,,,,,,,,,,IN,200205,200205,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-02-04,2002,6,2002-02-03,2002,6,NOTDEFINED,17.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,1.0,1.0,1.0,,4.0,,,,,,,,,,,,,IN,200206,200206,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-02-11,2002,7,2002-02-10,2002,7,NOTDEFINED,19.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,2.0,2.0,2.0,,4.0,,,,,,,,,,,,7587 ARD cases Feb 2002.,IN,200207,200207,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-02-18,2002,8,2002-02-17,2002,8,NOTDEFINED,4.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,2.0,2.0,2.0,,3.0,,,,,,,,,,,,no influenza activity has been detected in February,IN,200208,200208,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-02-25,2002,9,2002-02-24,2002,9,NOTDEFINED,8.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,3.0,,,,,,,,,,,,,IN,200209,200209,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-03-04,2002,10,2002-03-03,2002,10,NOTDEFINED,8.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,3.0,,,,,,,,,,,,,IN,200210,200210,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-03-11,2002,11,2002-03-10,2002,11,NOTDEFINED,7.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,3.0,,,,,,,,,,,,,IN,200211,200211,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-03-18,2002,12,2002-03-17,2002,12,NOTDEFINED,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,3.0,,,,,,,,,,,,no influenza activity has been detected in March.,IN,200212,200212,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-03-25,2002,13,2002-03-24,2002,13,NOTDEFINED,41.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,1.0,1.0,1.0,,4.0,,,,,,,,,,,,,IN,200213,200213,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-04-01,2002,14,2002-03-31,2002,14,NOTDEFINED,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,2.0,,,,,,,,,,,,,IN,200214,200214,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-04-08,2002,15,2002-04-07,2002,15,NOTDEFINED,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,2.0,,,,,,,,,,,,,IN,200215,200215,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-04-15,2002,16,2002-04-14,2002,16,NOTDEFINED,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,2.0,,,,,,,,,,,,3208 ARD cases April 2002.,IN,200216,200216,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-04-22,2002,17,2002-04-21,2002,17,NOTDEFINED,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,2.0,,,,,,,,,,,,,IN,200217,200217,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-04-29,2002,18,2002-04-28,2002,18,NOTDEFINED,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,2.0,,,,,,,,,,,,,IN,200218,200218,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-05-06,2002,19,2002-05-05,2002,19,NOTDEFINED,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,2.0,,,,,,,,,,,,,IN,200219,200219,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-05-13,2002,20,2002-05-12,2002,20,NOTDEFINED,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,2.0,,,,,,,,,,,,"923 ARD cases (urban area), May 2002.  ",IN,200220,200220,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-05-20,2002,21,2002-05-19,2002,21,NOTDEFINED,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,2.0,,,,,,,,,,,,no influenza activity detected,IN,200221,200221,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-05-27,2002,22,2002-05-26,2002,22,NOTDEFINED,2.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,3.0,,,,,,,,,,,,,IN,200222,200222,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-06-03,2002,23,2002-06-02,2002,23,NOTDEFINED,4.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,3.0,,,,,,,,,,,,,IN,200223,200223,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-06-10,2002,24,2002-06-09,2002,24,NOTDEFINED,4.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,3.0,,,,,,,,,,,,,IN,200224,200224,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-06-17,2002,25,2002-06-16,2002,25,NOTDEFINED,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,2.0,,,,,,,,,,,,"1261 ARD cases (urban area), June 2002.",IN,200225,200225,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-06-24,2002,26,2002-06-23,2002,26,NOTDEFINED,3.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,3.0,,,,,,,,,,,,,IN,200226,200226,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-07-01,2002,27,2002-06-30,2002,27,NOTDEFINED,5.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,3.0,,,,,,,,,,,,,IN,200227,200227,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-07-08,2002,28,2002-07-07,2002,28,NOTDEFINED,13.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,3.0,,,,,,,,,,,,,IN,200228,200228,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-07-15,2002,29,2002-07-14,2002,29,NOTDEFINED,13.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,3.0,,,,,,,,,,,,"2051 ARD cases (urban area), July2002.",IN,200229,200229,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-07-22,2002,30,2002-07-21,2002,30,NOTDEFINED,25.0,,,0.0,0.0,,,3.0,,,,3.0,,,,,,0.0,0.0,3.0,,4.0,,,,,,,,,,,,no activity,IN,200230,200230,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-07-29,2002,31,2002-07-28,2002,31,NOTDEFINED,30.0,,,0.0,0.0,,,3.0,,,,3.0,,,,,,3.0,3.0,6.0,,4.0,,,,,,,,,,,,,IN,200231,200231,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-08-05,2002,32,2002-08-04,2002,32,NOTDEFINED,58.0,,,0.0,2.0,,,1.0,,,,3.0,,,,,,1.0,1.0,4.0,,4.0,,,,,,,,,,,,,IN,200232,200232,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-08-12,2002,33,2002-08-11,2002,33,NOTDEFINED,35.0,,,0.0,1.0,,,1.0,,,,2.0,,,,,,0.0,0.0,2.0,,4.0,,,,,,,,,,,,,IN,200233,200233,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-08-19,2002,34,2002-08-18,2002,34,NOTDEFINED,19.0,,,0.0,1.0,,,1.0,,,,2.0,,,,,,0.0,0.0,2.0,,4.0,,,,,,,,,,,,no activity,IN,200234,200234,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-08-26,2002,35,2002-08-25,2002,35,NOTDEFINED,30.0,,,0.0,0.0,,,1.0,,,,1.0,,,,,,1.0,1.0,2.0,,4.0,,,,,,,,,,,,no activity,IN,200235,200235,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-09-02,2002,36,2002-09-01,2002,36,NOTDEFINED,12.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,3.0,,,,,,,,,,,,no activity,IN,200236,200236,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-09-09,2002,37,2002-09-08,2002,37,NOTDEFINED,15.0,,,0.0,1.0,,,0.0,,,,1.0,,,,,,0.0,0.0,1.0,,4.0,,,,,,,,,,,,no activity,IN,200237,200237,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-09-16,2002,38,2002-09-15,2002,38,NOTDEFINED,3.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,3.0,,,,,,,,,,,,no activity,IN,200238,200238,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-09-23,2002,39,2002-09-22,2002,39,NOTDEFINED,4.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,3.0,,,,,,,,,,,,no influenza activity detected this week,IN,200239,200239,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-09-30,2002,40,2002-09-29,2002,40,NOTDEFINED,4.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,3.0,,,,,,,,,,,,no activity,IN,200240,200240,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-10-07,2002,41,2002-10-06,2002,41,NOTDEFINED,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,2.0,,,,,,,,,,,,no activity,IN,200241,200241,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-10-14,2002,42,2002-10-13,2002,42,NOTDEFINED,4.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,3.0,,,,,,,,,,,,no activity,IN,200242,200242,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-10-21,2002,43,2002-10-20,2002,43,NOTDEFINED,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,2.0,,,,,,,,,,,,no activity,IN,200243,200243,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-10-28,2002,44,2002-10-27,2002,44,NOTDEFINED,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,2.0,,,,,,,,,,,,no influenza activity detected,IN,200244,200244,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-11-04,2002,45,2002-11-03,2002,45,NOTDEFINED,4.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,3.0,,,,,,,,,,,,no influenza activity detected,IN,200245,200245,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-11-11,2002,46,2002-11-10,2002,46,NOTDEFINED,3.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,3.0,,,,,,,,,,,,no influenza activity detected,IN,200246,200246,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-11-18,2002,47,2002-11-17,2002,47,NOTDEFINED,2.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,0.0,,,3.0,,,,,,,,,,,,no influenza activity detected,IN,200247,200247,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-11-25,2002,48,2002-11-24,2002,48,NOTDEFINED,0.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,no influenza activity detected,IN,200248,200248,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-12-02,2002,49,2002-12-01,2002,49,NOTDEFINED,0.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,no influenza activity detected,IN,200249,200249,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-12-09,2002,50,2002-12-08,2002,50,NOTDEFINED,5.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,no activity,IN,200250,200250,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-12-16,2002,51,2002-12-15,2002,51,NOTDEFINED,10.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,no influenza activity detected,IN,200251,200251,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-12-23,2002,52,2002-12-22,2002,52,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,no activity,IN,200252,200252,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2002-12-30,2003,1,2002-12-29,2003,1,NOTDEFINED,2.0,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,3.0,,,,,,,,,,,,no activity,IN,200301,200301,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2003-01-06,2003,2,2003-01-05,2003,2,NOTDEFINED,8.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,no activity,IN,200302,200302,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2003-01-13,2003,3,2003-01-12,2003,3,NOTDEFINED,14.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,no activity,IN,200303,200303,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2003-01-20,2003,4,2003-01-19,2003,4,NOTDEFINED,9.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,no activity,IN,200304,200304,,,
SEAR,YR,NH,FLU_STH_ASIA,IND,India,2003-01-27,2003,5,2003-01-26,2003,5,NOTDEFINED,18.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,"no activity
",IN,200305,200305,,,
